Asset Name,Asset Type,Unity Path,Source Folder,Is Enemy Related,Is Animation Related,Clip Count,Clip Names,Has Avatar,Rig / Avatar Notes,Likely Usage,Notes
"SM_Chr_Attach_Pouch_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Pouch_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Pouch_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Pouch_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Pouch_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Pouch_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Pouch_04","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Pouch_04.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Pouch_05","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Pouch_05.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Pouch_06","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Pouch_06.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Pouch_07","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Pouch_07.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Pouch_08","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Pouch_08.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Scarf_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Scarf_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Attach_Scarf_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Attach_Scarf_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Flag_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Flag_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Leaf_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Leaf_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Medic_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Medic_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Medic_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Medic_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Rank_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Rank_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Rank_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Rank_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Rank_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Rank_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Star_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Star_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Chr_Patch_Star_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Chr_Patch_Star_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Beach_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Beach_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Beach_Staight_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Beach_Staight_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Beach_Staight_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Beach_Staight_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Bridge_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Bridge_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Bridge_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Bridge_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Bridge_Broken_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Bridge_Broken_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Bridge_Support_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Bridge_Support_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Bush_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Bush_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Bush_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Bush_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Bush_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Bush_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Bush_04","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Bush_04.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Concrete_Base_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Concrete_Base_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_DirtRoad_End_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_DirtRoad_End_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_DirtRoad_Straight_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_DirtRoad_Straight_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Dock_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Dock_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Dock_Poles_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Dock_Poles_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Grass_Circle_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Grass_Circle_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Grass_Circle_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Grass_Circle_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Grass_Square_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Grass_Square_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Port_Boat_Tie_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Port_Boat_Tie_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Port_Concrete_Slab_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Port_Concrete_Slab_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Port_Wall_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Port_Wall_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Port_Wall_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Port_Wall_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Port_Wall_Corner_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Port_Wall_Corner_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Road_Corner_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Corner_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Road_Corner_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Corner_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Road_Cross_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Cross_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Road_Straight_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Straight_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Road_Straight_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Straight_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Road_Straight_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Straight_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Road_Straight_Damaged_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Straight_Damaged_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Hit","No imported/embedded animation clips detected"
"SM_Env_Road_Straight_Damaged_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Straight_Damaged_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Hit","No imported/embedded animation clips detected"
"SM_Env_Road_Straight_Damaged_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Straight_Damaged_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Hit","No imported/embedded animation clips detected"
"SM_Env_Road_Straight_End_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_Straight_End_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Road_T_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Road_T_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rock_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rock_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rock_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rock_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Pebbles_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Pebbles_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Pebbles_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Pebbles_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Pebbles_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Pebbles_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Pile_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Pile_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Pile_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Pile_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Plank_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Plank_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Plank_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Plank_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Plank_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Plank_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Stone_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Stone_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Env_Rubble_Stone_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Env_Rubble_Stone_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Cloud_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Cloud_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Cloud_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Cloud_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Cloud_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Cloud_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Cloud_04","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Cloud_04.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Mountains_Grass_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Mountains_Grass_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Mountains_Grass_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Mountains_Grass_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Mountains_Snow_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Mountains_Snow_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Mountains_Soft_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Mountains_Soft_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Small_Rocks_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Small_Rocks_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Small_Rocks_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Small_Rocks_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Tree_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Tree_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Tree_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Tree_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Tree_03","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Tree_03.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_Tree_04","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_Tree_04.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Generic_TreeDead_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_TreeDead_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Death","No imported/embedded animation clips detected"
"SM_Generic_TreeStump_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Generic_TreeStump_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Gerneric_Grass_Patch_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Gerneric_Grass_Patch_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Gerneric_Grass_Patch_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Gerneric_Grass_Patch_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Particle_Smoke_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Particle_Smoke_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_AmmoBox_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Prop_AmmoBox_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Bandage_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Prop_Bandage_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Bandage_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Prop_Bandage_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Barrel_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Prop_Barrel_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Barrel_02","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Prop_Barrel_02.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Barricade_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Prop_Barricade_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Barrier_01","FBX / ModelImporter","Assets/PolygonBattleRoyale/Models/SM_Prop_Barrier_01.fbx","PolygonBattleRoyale","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
